"LatCase","LongCase","LatAir","LongAir","distance"
34.2918775,-88.68149954,34.82056,-89.98778,133436.910485829
34.30828379,-118.2282411,34.1326,-118.1272,21655.9167353041
34.31440473,-96.66011537,34.244189,-97.462931,74258.1113067907
34.31709259,-92.95396325,34.469441,-93.000178,17482.6014327689
34.32207823,-83.81896936,34.2993,-83.8134,2586.85537317112
34.33358335,-79.96027485,34.214263,-79.767347,22167.46230986
34.33988254,-80.58763164,34.093959,-80.962304,44033.5236876258
34.34274529,-104.4117842,35.61975,-106.07968,208201.060188469
34.34626973,-82.96567682,33.918137,-83.344385,59068.8409061303
34.35607081,-83.49644388,34.2993,-83.8134,29815.3870236532
34.35687874,-89.48490961,34.82056,-89.98778,69195.878634445
34.36398677,-89.95064249,34.82056,-89.98778,50939.3117593871
34.36975964,-86.30486727,34.288567,-85.969858,32095.90819019
34.37288446,-98.92426619,34.63298,-98.42879,53892.2395651031
34.37366573,-96.03802487,34.885608,-95.78441,61542.0250528731
34.37525597,-83.23159927,33.918137,-83.344385,51936.2796741789
34.39007791,-79.37741872,34.214263,-79.767347,40850.7501862838
34.39287073,-81.1195624,34.093959,-80.962304,36285.3217059715
34.41635232,-95.37603505,34.885608,-95.78441,64243.6058295882
34.43268455,-90.84800154,34.518515,-91.55896,65939.0994750464
34.44235334,-87.84289505,34.530717,-86.967536,80919.3786073791
34.44244079,-84.16964071,34.2993,-83.8134,36404.9418947515
34.44465746,-119.0910613,34.44806,-119.2313,12879.5241380804
34.45500589,-86.85475946,34.530717,-86.967536,13345.2902895549
34.45946862,-85.80782906,34.288567,-85.969858,24157.1111599775
34.46589159,-84.46406611,34.015436,-84.607423,51850.8452078458
34.47197698,-85.34535662,34.9784,-85.2943,56567.9552082101
34.48116015,-97.06826283,34.244189,-97.462931,44845.9724476134
34.48244419,-82.00490796,34.751848,-82.256701,37835.0649520794
34.48254879,-94.22728802,34.583699,-94.226234,11260.4047350278
34.48556989,-97.85141892,34.244189,-97.462931,44680.6834059132
34.49162015,-89.00776006,34.82056,-89.98778,96922.2391083514
34.50487351,-84.87296253,34.015436,-84.607423,59710.5929048161
34.51828081,-82.63959517,34.843895,-82.414585,41690.8344214819
34.52041498,-87.31069453,34.530717,-86.967536,31493.0268566443
34.52265624,-77.90352133,34.364167,-77.838611,18622.110086801
34.5293041,-100.2077916,34.63298,-98.42879,163454.706891583
34.52993409,-102.7844668,35.201592,-101.909275,109453.656534717
34.53016752,-102.2617243,35.201592,-101.909275,81380.1530313746
34.53026962,-101.2084947,35.201592,-101.909275,98394.7416887482
34.53028891,-101.7349174,35.201592,-101.909275,76407.1175775548
34.5307555,-100.6813852,35.201592,-101.909275,134736.949991441
34.53704874,-93.65824478,34.583699,-94.226234,52328.5541602016
34.55151201,-83.29405315,34.2993,-83.8134,55339.082168693
34.57286511,-84.00425681,34.2993,-83.8134,35134.6328419987
34.57421077,-103.3468876,35.201592,-101.909275,148691.456142658
34.57692074,-93.14921604,34.469441,-93.000178,18165.8107128551
34.58781741,-99.41138784,34.63298,-98.42879,90165.1775078599
34.58840127,-96.29798747,34.885608,-95.78441,57462.1124526094
34.59905577,-79.67561152,34.214263,-79.767347,43655.6692765169
34.59933926,-112.5538588,34.2439,-113.5586,100388.597352102
34.61296243,-78.56180059,35.041416,-78.953112,59610.8154637947
34.61810501,-88.51986294,35.116878,-87.419725,114799.897720251
34.63331566,-83.53094677,34.2993,-83.8134,45326.9979184826
34.64048375,-105.8508949,35.01708,-106.65739,84785.0482718913
34.64137396,-80.1564014,34.615367,-80.198787,4843.0778259549
34.64244496,-79.1025053,35.041416,-78.953112,46463.238316654
34.64624278,-83.74905525,34.2993,-83.8134,39070.3022964944
34.64916145,-92.67583224,34.681343,-92.328697,31984.6218787351
34.64967704,-90.37481167,34.82056,-89.98778,40192.8529993882
34.65133709,-89.94485778,34.82056,-89.98778,19242.6838274592
34.65329488,-120.0188492,34.44551,-119.8284,28981.5520960304
34.65973764,-98.47195055,34.63298,-98.42879,4949.31365503385
34.6815935,-91.20540287,34.518515,-91.55896,37136.3953181464
34.68270843,-80.70513032,34.615367,-80.198787,46971.3947318871
34.68835752,-81.61730349,34.955566,-81.924797,40919.7685541896
34.69249168,-81.1583216,35.213171,-80.874084,63498.969824515
34.69316688,-84.45802506,34.2993,-83.8134,73620.9990982034
34.69847452,-87.80168544,35.116878,-87.419725,58182.6473644141
34.70418038,-97.30811132,34.244189,-97.462931,53140.50021943
34.71669834,-106.8103733,35.01708,-106.65739,36240.3241062891
34.72607366,-77.42908179,34.364167,-77.838611,55073.4320484196
34.72959848,-96.68337199,34.885608,-95.78441,83981.4293159489
34.73376362,-85.30165174,34.9784,-85.2943,27241.076395715
34.74023475,-88.23917219,35.116878,-87.419725,85739.0707638628
34.7440135,-99.84741652,34.63298,-98.42879,130437.496098198
34.75225169,-83.06742317,34.843895,-82.414585,60542.853073951
34.75392199,-91.88742357,34.756189,-92.281296,36024.3229484927
34.76216286,-89.50299462,34.82056,-89.98778,44793.0156964613
34.76327133,-86.55069633,34.68547,-86.58816,9314.42882488417
34.76872156,-88.90988194,35.151699,-89.850249,95799.8778511068
34.77054088,-92.31355101,34.756189,-92.281296,3354.61117644987
34.78144169,-85.99750489,34.288567,-85.969858,54925.1034120963
34.78498904,-90.78383866,35.197288,-90.193141,70770.5987921418
34.78897608,-84.74993177,34.99438,-85.24293,50489.0842278511
34.80987459,-84.96093476,34.99438,-85.24293,32934.2560869143
34.81185586,-86.98310072,34.530717,-86.967536,31328.6592155497
34.81681228,-89.18945516,35.151699,-89.850249,70865.5250631055
34.82995757,-83.98967069,34.2993,-83.8134,61242.6704395621
34.83624419,-91.55162157,34.518515,-91.55896,35375.8310685373
34.8386299,-79.4757978,35.041416,-78.953112,52769.4542951081
34.84060306,-116.1774685,34.26464,-116.86147,89685.5313605383
34.8549167,-85.50490424,34.9784,-85.2943,23632.9885443578
34.85588887,-94.0632176,34.583699,-94.226234,33772.3592298362
34.86319296,-104.790669,35.61975,-106.07968,144314.41186719
34.86430205,-84.316964,35.450115,-84.596195,69989.1621054857
34.87625235,-89.99091418,34.82056,-89.98778,6206.25243408957
34.87844729,-95.25215049,34.885608,-95.78441,48611.8120806355
34.88084463,-88.57996173,35.705319,-88.81964,94328.1654688025
34.88389445,-83.40304637,35.434767,-83.442133,61425.9392707546
34.88807695,-82.72791551,34.843895,-82.414585,29038.1052854266
34.8932941,-76.54120135,35.641276,-77.360126,111681.707273665
34.89502264,-82.37295012,34.843895,-82.414585,6844.94022340965
34.89851864,-94.70392124,34.583699,-94.226234,56013.9432137274
34.89872298,-85.13757014,34.99438,-85.24293,14346.2578987335
34.90171875,-87.65624729,35.116878,-87.419725,32229.4481530601
34.91131525,-107.998876,35.01708,-106.65739,122944.458117139
34.91369188,-83.7410746,35.434767,-83.442133,64067.0611082192
34.91671958,-98.97720696,34.63298,-98.42879,59264.3681946372
34.92065823,-95.7513432,34.885608,-95.78441,4933.2823251335
34.92960077,-81.99225984,34.955566,-81.924797,6800.88434963104
34.93449805,-77.93140529,34.364167,-77.838611,64055.1270752941
34.93535801,-99.5605612,34.63298,-98.42879,108811.436576041
34.9459153,-92.94372564,34.469441,-93.000178,53291.8620078886
34.96489496,-100.2700111,35.201592,-101.909275,151633.202909303
34.96507426,-101.3574874,35.201592,-101.909275,56742.9410946914
34.96517499,-100.8140093,35.201592,-101.909275,103184.764807974
34.96522957,-102.6054267,35.201592,-101.909275,68657.2508716538
34.96585996,-101.8971322,35.201592,-101.909275,26264.8732836812
34.97281497,-81.18085944,35.213171,-80.874084,38686.793146223
34.97403241,-80.09953279,35.263165,-79.836636,40112.0322428423
34.98820368,-78.36914061,35.041416,-78.953112,53569.7343342828
34.98960527,-80.52955873,35.2401,-80.785683,36352.5510164061
35.00292371,-93.41171338,34.469441,-93.000178,70314.4841027525
35.00417719,-79.74491009,35.263165,-79.836636,30015.3844957151
35.01123903,-97.44572302,35.320105,-97.484099,34559.7061128036
35.0167709,-97.88339847,35.320105,-97.484099,49603.5181046082
35.01888303,-79.23651674,35.041416,-78.953112,25954.951875636
35.02201976,-90.74828138,35.197288,-90.193141,54188.2257680862
35.02254606,-77.35870791,35.641276,-77.360126,68876.8222577604
35.04762133,-78.82623165,35.041416,-78.953112,11584.2281056708
35.04912569,-96.24921145,34.885608,-95.78441,46143.0245632005
35.05122251,-81.61828622,34.955566,-81.924797,29908.6039804653
35.05163625,-106.6703554,35.01708,-106.65739,4024.22272529232
35.05704275,-83.74353633,35.434767,-83.442133,50188.3387910214
35.10403332,-103.5481727,35.201592,-101.909275,149560.59412822
35.11833364,-77.08398081,35.641276,-77.360126,63379.8390878489
35.12245443,-84.52075859,35.450115,-84.596195,37113.5143067654
35.12997174,-85.62265895,35.050918,-85.293019,31288.8475968651
35.1349263,-84.05970864,35.450115,-84.596195,60059.6657224782
35.13738622,-86.58910106,34.68547,-86.58816,50307.1568381789
35.14719007,-92.33717519,34.756189,-92.281296,43823.6301827796
35.14867843,-83.41696617,35.434767,-83.442133,31929.2223326208
35.15253315,-76.66559823,35.641276,-77.360126,83258.4882931793
35.15634626,-86.09201039,34.68547,-86.58816,69270.7649808486
35.15739424,-84.857186,34.99438,-85.24293,39551.0670095186
35.16478725,-96.61686741,35.320105,-97.484099,80718.9081933516
35.17364557,-98.37534464,34.63298,-98.42879,60384.070104013
35.17468549,-88.5647812,35.705319,-88.81964,63431.134107301
35.17670231,-85.16652245,35.050918,-85.293019,18131.3708383902
35.1864775,-89.89692423,35.16126,-89.87065,3687.303210083
35.18902527,-91.2439489,35.637283,-91.188906,50149.0731893221
35.19605503,-94.27162713,35.40814,-94.524413,32936.4059089644
35.19615831,-89.41399032,35.151699,-89.850249,40003.932611141
35.19732531,-88.18593755,35.116878,-87.419725,70307.1571558927
35.20222469,-87.03992678,35.116878,-87.419725,35847.1295072784
35.20383864,-82.79638423,35.6062,-82.5844,48745.7964028813
35.20413532,-97.32519562,35.320105,-97.484099,19371.9630186611
35.20614018,-96.94923008,35.320105,-97.484099,50244.0124705735
35.20772017,-88.99161161,35.705319,-88.81964,57545.4827971904
35.21247318,-90.30839406,35.197288,-90.193141,10618.6792513221
35.21413234,-93.71951016,35.40814,-94.524413,76239.5863743966
35.21675201,-87.39787695,35.116878,-87.419725,11294.2982756475
35.222576,-95.11513306,35.40814,-94.524413,57496.6525722827
35.23868267,-87.78644456,35.116878,-87.419725,36017.1869283069
35.2403259,-77.64245615,35.641276,-77.360126,51456.7013389986
35.24469268,-80.8317671,35.2401,-80.785683,4220.88908620925
35.25688493,-91.74908296,35.637283,-91.188906,66134.8905760097
35.26205537,-92.70506566,34.756189,-92.281296,68293.6026426818
35.26862449,-99.68128023,36.158414,-98.931973,119990.398222971
35.27724699,-86.36230578,34.68547,-86.58816,69021.957343622
35.27820615,-82.16812354,34.955566,-81.924797,42200.488355952
35.28814273,-83.14093385,35.434767,-83.442133,31844.8035390328
35.29071824,-98.99180434,34.63298,-98.42879,89438.2507898707
35.29373559,-81.17477045,35.213171,-80.874084,28767.3657692401
35.29631396,-90.77185818,35.637283,-91.188906,53575.9590108568
35.30885257,-79.48474178,35.263165,-79.836636,32377.7531788972
35.31647813,-80.25093221,35.551868,-80.395039,29282.4798288988
35.33155144,-79.90416657,35.263165,-79.836636,9777.42703919675
35.33553364,-81.55204486,35.728889,-81.365556,46934.0822862743
35.33788927,-82.4766782,35.6062,-82.5844,31424.2325846979
35.34329425,-118.7277796,35.324636,-118.997627,24593.7423649334
35.3506925,-83.83369267,35.434767,-83.442133,36745.0363025682
35.36438125,-78.00027268,35.59095,-78.4622,48883.5923618429
35.36731853,-78.87243571,35.041416,-78.953112,37014.0177503654
35.36979721,-85.41022136,35.050918,-85.293019,37063.4888520082
35.37235506,-95.66599306,34.885608,-95.78441,55246.5700178094
35.38433717,-85.72142731,35.050918,-85.293019,53810.540885145
35.3877799,-80.55267168,35.551868,-80.395039,23192.4598770162
35.38822029,-120.4039028,35.259502,-120.64472,26147.8831392914
35.39465006,-109.4892383,35.880404,-109.438003,54272.1902216886
35.3997715,-110.3218983,35.880404,-109.438003,96212.6767547491
35.40081878,-100.8129222,35.201592,-101.909275,102042.946938911
35.40114178,-81.92112099,34.955566,-81.924797,49602.3966357228
35.40114335,-100.2699514,36.158414,-98.931973,147330.177677248
35.40133773,-101.893964,35.201592,-101.909275,22279.059633069
35.40365929,-101.3542669,35.201592,-101.909275,55211.8035278128
35.40425596,-102.6027606,35.201592,-101.909275,66919.6238132164
35.42017674,-76.15180542,35.641276,-77.360126,112196.552459207
35.42527478,-88.6095842,35.705319,-88.81964,36519.131463274
35.42812616,-84.61520715,35.450115,-84.596195,2994.149245132
35.44550387,-84.24902965,35.450115,-84.596195,31487.1255033494
35.44871474,-93.03212219,34.756189,-92.281296,103047.584407588
35.45798777,-86.76420988,35.65188,-87.0096,30980.013380889
35.46485198,-96.32639984,35.953708,-96.004975,61689.1466165709
35.47623147,-79.17569362,35.041416,-78.953112,52461.7244940211
35.48014807,-104.8163562,35.61975,-106.07968,115469.58663157
35.48508185,-81.21740317,35.728889,-81.365556,30272.088993091
35.48531943,-76.84325809,35.641276,-77.360126,49921.1740358322
35.48544173,-77.67578087,35.641276,-77.360126,33436.3466298292
35.48665845,-83.48748932,35.434767,-83.442133,7090.91381631874
35.49090731,-86.07311784,35.050918,-85.293019,86171.7121684147
35.49447108,-94.75463785,35.40814,-94.524413,22982.9505025421
35.501942,-89.73694895,35.16126,-89.87065,39820.9083179284
35.50708973,-105.9774716,35.61975,-106.07968,15586.7977293703
35.51123746,-86.45549096,35.65188,-87.0096,52552.3744694973
35.51202821,-93.89299569,35.40814,-94.524413,58408.0724395902
35.51558739,-84.81482914,35.450115,-84.596195,21116.0501598591
35.51745004,-78.36622717,35.59095,-78.4622,11937.0425964003
35.52853208,-87.49022694,35.65188,-87.0096,45623.9932706127
35.53864922,-92.02640019,35.637283,-91.188906,76607.0016280446
35.5426055,-97.98465569,35.50307,-97.577981,37107.0852135039
35.55140095,-97.40716948,35.614131,-97.475083,9304.1246708948
35.55269063,-82.98196486,35.6062,-82.5844,36483.9297502982
35.56759135,-93.46036368,36.1797,-94.116827,90273.7781913977
35.57433534,-90.66268713,35.637283,-91.188906,48139.3665397723
35.5800772,-108.262245,35.880404,-109.438003,111383.899677884
35.58095779,-92.51295036,34.756189,-92.281296,94201.7068449694
35.58332824,-89.28536625,35.705319,-88.81964,44265.8134893728
35.58928601,-94.2446814,35.40814,-94.524413,32393.4162253558
35.59535426,-77.37353178,35.641276,-77.360126,5253.95831776964
35.59802983,-91.21494602,35.637283,-91.188906,4964.54500270573
35.59942968,-85.20611967,35.450115,-84.596195,57704.1717222026
35.60048904,-88.11043779,35.705319,-88.81964,65202.856748297
35.60536161,-84.93076643,35.450115,-84.596195,34891.3053492971
35.61113393,-82.53305,35.6062,-82.5844,4679.73156215188
35.61181957,-88.84076036,35.705319,-88.81964,10582.1590848685
35.61318461,-95.37802952,35.953708,-96.004975,68134.9871853319
35.6187413,-87.07462444,35.65188,-87.0096,6943.95698553224
35.63708728,-87.86139634,35.116878,-87.419725,70431.2551115877
35.63853802,-99.00170785,36.158414,-98.931973,58212.9639166637
35.64003916,-80.52446628,35.551868,-80.395039,15283.7164041568
35.64661916,-95.96432828,35.953708,-96.004975,34381.3942849549
35.65581134,-88.38600175,35.705319,-88.81964,39596.1399531735
35.66211129,-81.2132617,35.728889,-81.365556,15646.8873334039
35.66520691,-75.71767334,36.841883,-76.181233,137437.58714508
35.6728299,-85.77969117,36.185702,-85.492107,62702.1085918298
35.67736232,-82.0482425,35.912487,-82.062082,26203.7722959873
35.68711719,-99.69666167,36.158414,-98.931973,86628.1325353594
35.68862401,-106.8687803,35.19324,-106.613815,59797.7144338944
35.68938198,-83.92847788,35.768847,-83.942152,8931.89595687454
35.69864497,-85.45221699,36.185702,-85.492107,54337.9983809352
35.70270942,-96.8812462,35.614131,-97.475083,54608.7764537775
35.70394416,-79.25541492,35.8652,-78.8197,43248.4267313721
35.70471703,-113.7577902,35.969848,-114.835007,101594.120458366
35.70625477,-77.917978,35.59095,-78.4622,50875.4856371986
35.71015088,-79.80570339,35.8145,-80.2627,42883.6754665457
35.73939663,-84.31145275,35.721095,-84.343035,3506.54792390557
35.74242707,-91.57001641,35.637283,-91.188906,36390.6935367395
35.74989637,-81.70755735,35.728889,-81.365556,30990.2310606321
35.75893438,-89.6301591,36.05266,-89.382157,39612.5658073552
35.76271485,-90.0519437,35.197288,-90.193141,64231.2054322672
35.78077323,-83.52244332,35.768847,-83.942152,37929.5511686269
35.78879266,-78.65249174,35.856111,-78.574167,10302.3617124507
35.79115496,-80.21256572,35.8145,-80.2627,5219.30490696133
35.80609681,-87.47643507,35.65188,-87.0096,45546.067043128
35.80950511,-80.8743128,35.728889,-81.365556,45268.5571046888
35.80990797,-86.05738983,36.185702,-85.492107,65892.7683098731
35.81830662,-89.14916269,35.705319,-88.81964,32314.2555888444
35.83018283,-90.63235729,35.637283,-91.188906,54683.5881702268
35.83764858,-100.2703577,36.158414,-98.931973,125713.493614614
35.83769242,-101.8930281,35.201592,-101.909275,70825.6736681766
35.83809685,-100.813175,35.201592,-101.909275,121995.606722589
35.83810081,-76.57299037,35.641276,-77.360126,74420.387877171
35.83883429,-111.7707178,37.179125,-113.305096,202746.282384291
35.84006574,-101.3546643,35.201592,-101.909275,87043.3620398373
35.84008013,-102.6029022,35.201592,-101.909275,94874.630922362
35.84326734,-77.10860251,35.641276,-77.360126,31969.7260775389
35.84591405,-86.4107263,36.1424,-86.7341,44017.8038473714
35.84923189,-84.52458689,35.939078,-84.542802,10135.6170022499
35.85402722,-82.71346418,35.6062,-82.5844,29952.041431061
35.85751555,-103.8220938,36.383359,-105.5839,168889.621536998
35.86251946,-92.15684085,35.637283,-91.188906,90970.2933536886
35.86631386,-106.3134985,35.61975,-106.07968,34636.129692392
35.87147226,-76.17055253,36.841883,-76.181233,108029.872617969
35.87518314,-98.43307003,36.158414,-98.931973,54881.6370754825
35.88494195,-94.65859267,35.40814,-94.524413,54447.5489917192
35.89099229,-86.89281867,35.65188,-87.0096,28631.5016494556
35.90079156,-82.31237181,35.912487,-82.062082,22605.1124814438
35.90230551,-96.37086028,35.953708,-96.004975,33474.1242321011
35.90692775,-94.99980896,35.40814,-94.524413,70227.3828291703
35.9109364,-92.69936482,36.1797,-94.116827,131042.025630481
35.91230639,-77.59436892,35.641276,-77.360126,36848.7749519518
35.91899576,-97.44352845,35.614131,-97.475083,34056.8620804529
35.91947491,-93.21612969,36.1797,-94.116827,86085.0782164573
35.9223796,-81.17751948,35.728889,-81.365556,27422.2905886509
35.9278914,-83.11828725,35.6062,-82.5844,60065.3571842379
35.92929884,-85.45591799,36.185702,-85.492107,28727.8704825848
35.93099927,-80.54496571,36.026612,-80.341962,21159.1651048332
35.94530008,-97.94193268,35.614131,-97.475083,56005.6337229637
35.95204977,-81.54799522,35.728889,-81.365556,29802.3329883268
35.95271721,-84.99840585,35.939078,-84.542802,41087.5474544041
35.96024096,-95.51911308,35.953708,-96.004975,43786.2686526529
35.96575634,-77.98422508,35.856111,-78.574167,54572.1089574382
35.97366108,-88.45189331,35.705319,-88.81964,44650.2343172439
35.97616272,-85.83689361,36.185702,-85.492107,38810.9565473364
35.976844,-94.21800746,36.1797,-94.116827,24347.6244531797
35.98772922,-99.00730714,36.158414,-98.931973,20173.3795407411
35.99438059,-88.93358327,35.705319,-88.81964,33780.727158659
35.99508821,-83.94635435,35.978074,-83.950666,1933.42122175968
36.01038185,-93.72524943,36.1797,-94.116827,39948.6603457529
36.01059309,-82.1582442,35.912487,-82.062082,13940.7621845907
36.01095101,-104.9497716,36.383359,-105.5839,70453.6417688964
36.03638492,-78.87608331,36.032955,-78.904037,2545.18634403569
36.03958805,-87.77992872,36.611411,-87.384666,72860.2055740834
36.04188196,-91.10867198,35.637283,-91.188906,45618.0150977784
36.0434701,-79.39976137,36.109006,-79.802314,36945.9670195035
36.04818632,-83.45148924,36.019186,-83.87381,38154.4740776164
36.05931946,-89.41542855,36.05266,-89.382157,3084.69014523735
36.06092947,-79.12167935,36.032955,-78.904037,19835.0348210458
36.0688473,-76.96545943,35.641276,-77.360126,59442.6948186473
36.07110411,-88.06849355,35.705319,-88.81964,79038.9876387897
36.07409056,-119.8159973,36.102244,-119.56565,22737.8986945405
36.07569796,-81.92308483,35.912487,-82.062082,22063.9980729277
36.07695283,-96.97584944,35.614131,-97.475083,68438.0163295738
36.07959451,-79.78824948,36.109006,-79.802314,3509.99858327401
36.081519,-78.28708884,35.856111,-78.574167,36035.8539788023
36.09604046,-91.90847954,35.637283,-91.188906,82593.7163086262
36.10890856,-82.43709629,35.912487,-82.062082,40229.8506130012
36.1173546,-90.55832668,35.637283,-91.188906,78044.8457119367
36.11939621,-95.94013939,36.204902,-95.976537,10064.8792548506
36.12684348,-84.19965764,35.978074,-83.950666,27864.5233254811
36.12859861,-80.25459052,36.11094,-80.224501,3344.4119712175
36.12908077,-76.60118385,36.85555,-76.30135,85205.5479212965
36.13248031,-84.64880098,35.939078,-84.542802,23549.1841252992
36.14005459,-85.50646123,36.185702,-85.492107,5242.64686452648
36.14669837,-87.35891709,36.611411,-87.384666,51783.0207388684
36.15496772,-86.29775884,36.29756,-86.653137,35642.7001257327
36.16222629,-80.66239436,36.026612,-80.341962,32537.4869767768
36.16258158,-91.47819342,35.637283,-91.188906,64030.5305795504
36.17007426,-86.78646056,36.176382,-86.7389,4331.14324294859
36.17470125,-82.84691273,36.538761,-82.521599,49929.8527868424
36.17847453,-76.40603143,36.85555,-76.30135,75951.2986173589
36.2084135,-81.16232895,35.728889,-81.365556,56433.2536477879
36.2130572,-89.78742322,36.05266,-89.382157,40576.1281538287
36.21458855,-115.0130241,36.214465,-115.091437,7042.56896695432
36.2180194,-99.75324573,36.158414,-98.931973,74083.8784804739
36.21862405,-121.2413397,36.209286,-121.126371,10378.0355232662
36.21990035,-83.26586179,36.019186,-83.87381,59057.8949277671
36.22026558,-118.8020203,36.48947,-118.82915,30066.2394272734
36.23103603,-81.70033724,35.912487,-82.062082,48133.9841198645
36.25359775,-85.95411046,36.185702,-85.492107,42174.2739173298
36.25669272,-77.6556109,36.511708,-77.655389,28388.1780794293
36.26136216,-87.08903581,36.176382,-86.7389,32837.3785343254
36.26723798,-76.25134778,36.841883,-76.181233,64275.7094500824
36.26844485,-92.68451899,37.256137,-93.299894,122883.837367672
36.27167174,-90.09122243,36.05266,-89.382157,68230.6533316501
36.27469206,-83.51254721,36.60843,-83.73694,42237.8895303899
36.27743284,-101.3545796,35.201592,-101.909275,129825.919813852
36.27751473,-101.8933156,35.201592,-101.909275,119779.850344924
36.27783108,-100.2733151,36.158414,-98.931973,121195.65292637
36.27787176,-102.6020725,35.201592,-101.909275,135177.202402883
36.27829105,-100.8158184,35.201592,-101.909275,155326.731996889
36.28590426,-83.83651902,36.019186,-83.87381,29879.5433071206
36.28784385,-92.33782872,35.637283,-91.188906,126335.710250204
36.28872054,-87.71878828,36.611411,-87.384666,46748.9215287393
36.28969086,-82.12588974,36.608,-82.1641,35598.8166491146
36.29472368,-82.4945472,36.538761,-82.521599,27273.9810620639
36.29896232,-88.71990865,36.05266,-89.382157,65520.8685344247
36.30179091,-95.23175116,36.204902,-95.976537,67722.992590557
36.30337451,-78.65184241,36.032955,-78.904037,37680.7686070184
36.3084504,-93.09374925,36.1797,-94.116827,92962.7358621799
36.31149996,-98.53467076,36.158414,-98.931973,39535.2123789086
36.31743373,-96.7033176,36.697186,-97.08135,54140.5162821383
36.33160906,-88.30121797,35.705319,-88.81964,83901.1197640586
36.33644656,-94.25680817,36.1797,-94.116827,21502.3374951828
36.33804939,-76.15568396,36.841883,-76.181233,56132.9698245901
36.3403856,-93.54270261,36.1797,-94.116827,54550.221097297
36.34117832,-85.28989535,36.185702,-85.492107,25079.3508008897
36.3415714,-91.02455531,35.637283,-91.188906,79786.2861794688
36.3418017,-89.48921915,36.05266,-89.382157,33593.3172014995
36.35732446,-89.14921589,36.05266,-89.382157,39850.2016169386
36.3607755,-76.98104134,36.511708,-77.655389,62687.0453502178
36.36123664,-75.95876401,36.841883,-76.181233,57079.6368409853
36.36380466,-85.67239905,36.185702,-85.492107,25590.6484300455
36.36826212,-90.4148172,36.05266,-89.382157,99182.0543781184
36.36880673,-78.40670845,36.032955,-78.904037,58254.5096030984
36.37004357,-95.60406759,36.204902,-95.976537,38143.8828952714
36.3791334,-97.78265517,36.697186,-97.08135,72027.5371089888
36.38128818,-84.92870012,36.185702,-85.492107,55045.8402049199
36.38177105,-91.81729127,35.637283,-91.188906,100350.319960433
36.38953329,-97.22928674,36.697186,-97.08135,36714.5473708995
36.38989032,-78.97217358,36.032955,-78.904037,40202.3836037255
36.39026213,-86.16087954,36.29756,-86.653137,45328.5118689163
36.39312665,-79.33353281,36.109006,-79.802314,52643.4595894744
36.39593137,-79.77504841,36.109006,-79.802314,32034.0312033797
36.39728256,-78.10652228,36.511708,-77.655389,42354.090347737
36.4017975,-80.23893369,36.11094,-80.224501,32404.0182096375
36.40355516,-84.1510856,36.60843,-83.73694,43512.6299557099
36.40823634,-94.80325046,36.985702,-94.83931,64363.7050557177
36.41689489,-80.69102283,36.026612,-80.341962,53574.4496356571
36.41736238,-77.39769443,36.511708,-77.655389,25348.423539841
36.42316318,-99.26283045,36.158414,-98.931973,41831.4509517033
36.42325673,-84.50360494,35.939078,-84.542802,54013.4736349187
36.43296207,-81.49862729,36.608,-82.1641,62641.435959204
36.44355426,-82.94885298,36.538761,-82.521599,39678.7416943084
36.44667547,-76.69749701,36.85555,-76.30135,57648.9348032158
36.4552395,-81.84886538,36.608,-82.1641,32928.0906739824
36.46824103,-86.45917204,36.29756,-86.653137,25752.2455333894
36.48126404,-103.4709624,36.383359,-105.5839,189550.983821612
36.48319149,-83.65947309,36.60843,-83.73694,15567.9942407836
36.49360862,-81.12857041,36.026612,-80.341962,87680.0071111654
36.49609412,-87.38550661,36.611411,-87.384666,12837.2364448264
36.50235092,-87.83920548,36.611411,-87.384666,42418.934732536
36.50838318,-108.320437,35.880404,-109.438003,122337.233999669
36.51072137,-106.6931674,36.383359,-105.5839,100336.714994103
36.51112084,-117.4111978,36.487823,-117.871036,41230.4827708247
36.51240691,-82.30412917,36.608,-82.1641,16431.9184839013
36.52454807,-86.87346725,36.29756,-86.653137,32064.0444958722
36.52692871,-83.22375847,36.60843,-83.73694,46770.1977909295
36.53157855,-86.00778595,36.185702,-85.492107,60163.2753623818
36.55151008,-85.53930419,36.185702,-85.492107,40940.7371327616
36.55238827,-89.20140068,36.05266,-89.382157,57944.7936062609
36.55606529,-85.077633,36.185702,-85.492107,55497.5567280634
36.58006022,-105.6310198,36.383359,-105.5839,22299.1458966538
36.58022376,-79.40395668,36.109006,-79.802314,63461.6805746956
36.59666326,-89.66070007,36.05266,-89.382157,65508.5169442672
36.60308176,-121.069975,36.843425,-121.3621,37352.5954669017
36.60569702,-104.6472674,36.383359,-105.5839,87397.8035126279
36.6163024,-82.16359122,36.608,-82.1641,925.336400270532
36.62093411,-88.2731593,37.05822,-88.57251,55505.3103701494
36.62869595,-94.34867205,36.1797,-94.116827,54126.5365179937
36.62888819,-96.39635704,36.204902,-95.976537,60348.7820363414
36.64916339,-92.44459066,37.256137,-93.299894,101756.935288412
36.65460667,-90.85990261,35.637283,-91.188906,117045.773854649
36.65465345,-93.04075153,37.256137,-93.299894,70813.9159041599
36.65677234,-81.23215889,36.608,-82.1641,83428.4026796034
36.66601852,-80.91703124,36.11094,-80.224501,87575.6976901913
36.67670048,-76.30545744,36.85555,-76.30135,19912.8066099555
